UBIGEO,DEPARTAMENTO,PROVINCIA,Distrito,Zona,Latitud,Longitud,cobertura.cell,Educ.sec.comp,esp.vid.nacer,Ing.fam.p.cap,NBS.2017,No.Pobreza,Tasa.docen_pub,cobertura.cell_mf,Tasa.docen_pub_mf
110204,ICA,CHINCHA,CHINCHA BAJA,X,-13.4597,-76.1647,96.29629629629629,69.97733945104977,80.48751485041296,891.3032819289404,80.7,98.007459,206.60497766432675,96.29629629629629,206.60497766432675
110205,ICA,CHINCHA,EL CARMEN,X,-13.5019,-76.0536,88.13559322033899,61.56804543976482,79.3365989923595,816.7917863887187,80.5,96.870384,124.50851900393184,88.13559322033899,124.50851900393184
110206,ICA,CHINCHA,GROCIO PRADO,X,-13.3986,-76.1592,31.914893617021278,68.1608574885675,81.67473861808857,865.1176766860625,74.5,96.65021,94.74106784423927,31.914893617021278,94.74106784423927
110207,ICA,CHINCHA,PUEBLO NUEVO,X,-13.4019,-76.1269,100.0,67.0278509844689,81.16031533779282,913.7819464834638,76.5,96.77601,78.20275842456988,100.0,78.20275842456988
110208,ICA,CHINCHA,SAN JUAN DE YANAC,X,-13.2108,-75.7861,1.3698630136986338,53.27187379960553,74.0730541728725,292.11268236100943,14.700000000000003,89.35946,855.0185873605948,1.3698630136986338,855.0185873605948
110209,ICA,CHINCHA,SAN PEDRO DE HUACARPANA,X,-13.0492,-75.6483,5.714285714285722,67.56432774584115,77.71622907196914,186.59117345877002,28.200000000000003,89.35946,258.8235294117647,5.714285714285722,258.8235294117647
110210,ICA,CHINCHA,SUNAMPE,X,-13.4269,-76.1647,100.0,67.5890931493306,81.76116160264682,957.1883171700431,76.3,96.620431,78.77615614559522,100.0,78.77615614559522
110211,ICA,CHINCHA,TAMBO DE MORA,X,-13.4592,-76.1839,100.0,65.40471106456853,79.82270610044196,978.9182940808603,76.0,97.414272,54.794520547945204,100.0,54.794520547945204
110301,ICA,NAZCA,NAZCA,X,-14.8328,-74.9361,51.470588235294116,71.0923746969997,79.75138298919596,936.2745030862609,78.4,96.976452,204.4111710521487,51.470588235294116,204.4111710521487
110302,ICA,NAZCA,CHANGUILLO,X,-14.6653,-75.2253,28.125,58.37520918203022,79.75427400687686,893.9550627005058,62.8,96.682203,459.8490048043926,28.125,459.8490048043926
110303,ICA,NAZCA,EL INGENIO,X,-14.6464,-75.06,46.34146341463414,65.16119034698069,81.52593958986786,871.9334601121427,66.2,97.446214,229.88505747126436,46.34146341463414,229.88505747126436
110304,ICA,NAZCA,MARCONA,X,-15.3619,-75.1681,26.31578947368422,73.379121683812,80.27418228073968,1245.3872070896323,83.0,97.756866,223.02158273381295,26.31578947368422,223.02158273381295
110305,ICA,NAZCA,VISTA ALEGRE,X,-14.8453,-74.9469,28.125,71.33670511344575,81.7252104512724,910.6514093773408,70.0,96.104688,140.57106997176027,28.125,140.57106997176027
110401,ICA,PALPA,PALPA,X,-14.5339,-75.1839,73.07692307692308,81.4570999718351,81.11121526884828,966.6199420714054,75.8,94.882529,307.7345789256766,73.07692307692308,307.7345789256766
110402,ICA,PALPA,LLIPATA,X,-14.5636,-75.2078,100.0,85.82161722096541,80.76049717343994,907.5991833927089,60.3,96.335955,178.10026385224276,100.0,178.10026385224276
110403,ICA,PALPA,RIO GRANDE,X,-14.5194,-75.2006,38.888888888888886,83.03861999294111,80.821058385652,912.1729330718274,74.2,97.174382,438.2826475849732,38.888888888888886,438.2826475849732
110404,ICA,PALPA,SANTA CRUZ,X,-14.4914,-75.2639,27.272727272727266,75.55587353424704,79.88318888188034,848.1473782480846,65.9,93.390147,354.6099290780142,27.272727272727266,354.6099290780142
110405,ICA,PALPA,TIBILLO,X,-14.0931,-75.1728,12.7659574468085,68.36007605479494,75.69174159573811,947.9033810520186,48.8,91.387597,443.0379746835443,12.7659574468085,443.0379746835443
110501,ICA,PISCO,PISCO,X,-13.7086,-76.2075,94.44444444444444,72.44948426378424,76.40783657687089,914.8835608305218,73.8,96.876499,125.00913809488998,94.44444444444444,125.00913809488998
110502,ICA,PISCO,HUANCANO,X,-13.5992,-75.6203,4.545454545454547,86.12472280623308,73.26278548534886,789.6851896177719,70.7,96.01551,272.6696258719087,4.545454545454547,272.6696258719087
110503,ICA,PISCO,HUMAY,X,-13.7222,-75.885,63.04347826086957,72.53137929650067,72.89816640240538,930.7694624870004,74.9,94.12974,170.50157258731997,63.04347826086957,170.50157258731997
110504,ICA,PISCO,INDEPENDENCIA,X,-13.6939,-76.0256,77.08333333333334,72.26825466878516,74.61272186125923,830.4721109449902,70.3,96.052815,151.39335476956057,77.08333333333334,151.39335476956057
110505,ICA,PISCO,PARACAS,X,-13.8428,-76.2503,68.42105263157895,67.79982853272203,75.99906028374495,1204.1778354212627,53.1,95.073386,115.02029769959404,68.42105263157895,115.02029769959404
110506,ICA,PISCO,SAN ANDRES,X,-13.7311,-76.2211,93.93939393939394,64.42031918719958,76.7626302266846,731.590352640588,74.9,97.269435,86.65258865506445,93.93939393939394,86.65258865506445
110507,ICA,PISCO,SAN CLEMENTE,X,-13.6839,-76.1592,79.3103448275862,72.53650205141851,76.14778354007997,922.4721268572973,74.6,95.216455,147.68493879723258,79.3103448275862,147.68493879723258
110508,ICA,PISCO,TUPAC AMARU INCA,X,-13.7119,-76.1492,90.9090909090909,69.48567446797,76.2909275323045,893.651744105921,70.0,96.329193,101.81857780681693,90.9090909090909,101.81857780681693
120101,JUNIN,HUANCAYO,HUANCAYO,X,-12.0703,-75.2139,55.55555555555556,76.35118091119013,71.66982597817598,1046.538532645036,87.7,93.436513,147.5320310859063,55.55555555555556,147.5320310859063
120104,JUNIN,HUANCAYO,CARHUACALLANGA,X,-12.3544,-75.2033,18.181818181818173,72.73092980706313,79.39820918832376,340.1145448283686,84.2,68.18458,14.30615164520744,18.181818181818173,14.30615164520744
120105,JUNIN,HUANCAYO,CHACAPAMPA,X,-12.3444,-75.2472,35.294117647058826,56.5847609498278,71.32943446055337,197.05647438486977,87.4,68.18458,543.2098765432099,35.294117647058826,543.2098765432099
120106,JUNIN,HUANCAYO,CHICCHE,X,-12.2961,-75.2964,64.28571428571428,72.24484172146873,71.7877191409169,283.90658999919833,80.1,68.18458,244.173140954495,64.28571428571428,244.173140954495
120107,JUNIN,HUANCAYO,CHILCA,X,-12.0817,-75.2028,91.66666666666667,75.3445074155263,73.4133487878793,826.4718925707687,82.8,86.96827,57.95915584194197,91.66666666666667,57.95915584194197
120108,JUNIN,HUANCAYO,CHONGOS ALTO,X,-12.3128,-75.2925,11.864406779661024,69.92515554084734,75.24382293571482,723.8849477431705,79.7,79.95296,201.64301717699777,11.864406779661024,201.64301717699777
120111,JUNIN,HUANCAYO,CHUPURO,X,-12.1561,-75.245,46.15384615384615,73.35355948973464,71.46819472717786,503.3429339203134,69.0,68.18458,205.4794520547945,46.15384615384615,205.4794520547945
120112,JUNIN,HUANCAYO,COLCA,X,-12.3169,-75.2258,28.57142857142857,50.21897534297217,71.86156975877864,754.6882522995304,86.0,61.43601,164.4100580270793,28.57142857142857,164.4100580270793
120113,JUNIN,HUANCAYO,CULLHUAS,X,-12.2233,-75.1747,41.17647058823529,49.2342895519335,75.42543174369051,97.8282950369456,68.1,61.43601,176.95099818511795,41.17647058823529,176.95099818511795
120114,JUNIN,HUANCAYO,EL TAMBO,X,-12.055,-75.2206,93.75,78.85040671556425,73.34739425042062,1118.0127433957432,88.5,94.891607,84.19443558433586,93.75,84.19443558433586
120116,JUNIN,HUANCAYO,HUACRAPUQUIO,X,-12.1725,-75.2236,100.0,68.26641960685279,76.83282434345439,349.5709259219151,74.4,68.18458,156.98587127158555,100.0,156.98587127158555
120117,JUNIN,HUANCAYO,HUALHUAS,X,-11.9692,-75.2536,100.0,75.72388801715883,71.52440814978874,712.4612550145519,79.3,82.92768,123.11015118790496,100.0,123.11015118790496
120119,JUNIN,HUANCAYO,HUANCAN,X,-12.1064,-75.2186,100.0,71.38203536953866,71.44878444957367,690.1106839322879,77.3,74.96844999999999,89.67991169977925,100.0,89.67991169977925
120120,JUNIN,HUANCAYO,HUASICANCHA,X,-12.3331,-75.2844,8.333333333333343,46.871043653440694,74.32805658440297,308.63601543005916,68.8,68.18458,261.2826603325416,8.333333333333343,261.2826603325416
120121,JUNIN,HUANCAYO,HUAYUCACHI,X,-12.1367,-75.2247,100.0,70.98462759449653,71.27758642633061,675.919211630646,77.2,73.44649,158.1073283323716,100.0,158.1073283323716
120122,JUNIN,HUANCAYO,INGENIO,X,-11.8903,-75.2686,31.25,62.598536706588575,72.90992996747606,655.9073807792108,76.1,79.95296,159.55325089748703,31.25,159.55325089748703
120124,JUNIN,HUANCAYO,PARIAHUANCA,ZG,-11.9792,-74.8967,27.58620689655173,56.62990836547925,71.59950630545036,97.87827610269227,47.7,68.18458,282.64262181376796,27.58620689655173,282.64262181376796
120125,JUNIN,HUANCAYO,PILCOMAYO,X,-12.0497,-75.2528,100.0,79.22395362517479,71.93419820356702,907.4771296679614,82.2,82.92768,73.26222013831907,100.0,73.26222013831907
120126,JUNIN,HUANCAYO,PUCARA,X,-12.1719,-75.1475,57.89473684210527,59.0811474623202,70.87127953530648,496.892613037561,67.3,73.44649,161.74121405750796,57.89473684210527,161.74121405750796
120127,JUNIN,HUANCAYO,QUICHUAY,X,-11.8875,-75.2872,41.666666666666664,70.61092290648207,73.20599522139547,711.3608277557591,77.7,79.95296,103.15186246418338,41.666666666666664,103.15186246418338
120128,JUNIN,HUANCAYO,QUILCAS,X,-11.9383,-75.2611,25.80645161290323,67.96759950528288,71.38247153794958,653.7583425857968,55.7,74.02464,161.66822867853796,25.80645161290323,161.66822867853796
120129,JUNIN,HUANCAYO,SAN AGUSTIN,X,-11.9914,-75.2481,61.53846153846153,78.17729670805694,71.8562826306529,838.8993520480587,82.2,74.02464,172.31283981597656,61.53846153846153,172.31283981597656
120130,JUNIN,HUANCAYO,SAN JERONIMO DE TUNAN,X,-11.9483,-75.2856,100.0,72.7128913820118,72.19386023762785,841.9001076549624,84.5,77.65093,165.06717850287907,100.0,165.06717850287907
120132,JUNIN,HUANCAYO,SAÑO,X,-11.955,-75.2606,91.66666666666667,75.53597944149534,71.1742025802852,697.9045339235204,77.9,77.65093,149.43655071043608,91.66666666666667,149.43655071043608
120133,JUNIN,HUANCAYO,SAPALLANGA,X,-12.1403,-75.1597,88.23529411764706,71.05848072823132,72.23525560619764,654.6770950142342,79.8,75.650251,159.9503067008308,88.23529411764706,159.9503067008308
120134,JUNIN,HUANCAYO,SICAYA,X,-12.0125,-75.2833,86.66666666666667,72.99402084998901,73.42501182291251,804.6146188752779,76.9,77.65093,246.1425422483468,86.66666666666667,246.1425422483468
120135,JUNIN,HUANCAYO,SANTO DOMINGO DE ACOBAMBA,ZG,-11.7689,-74.7953,19.64285714285714,55.95332200843266,71.46581094968552,437.4191329782813,56.8,61.43601,249.48559670781893,19.64285714285714,249.48559670781893
120136,JUNIN,HUANCAYO,VIQUES,X,-12.1603,-75.2342,100.0,69.21566639031371,73.89410123183234,513.4691955010172,77.9,63.40422,186.91588785046727,100.0,186.91588785046727
120201,JUNIN,CONCEPCION,CONCEPCION,X,-11.9181,-75.3161,100.0,70.40542075696402,69.16521918655411,954.2603079564227,82.3,81.33087,211.19253830779482,100.0,211.19253830779482
120202,JUNIN,CONCEPCION,ACO,X,-11.9594,-75.3636,40.0,57.33533371275073,74.0760153681008,386.6307119180026,72.7,79.95796,314.07035175879395,40.0,314.07035175879395
120203,JUNIN,CONCEPCION,ANDAMARCA,X,-11.7319,-74.8058,5.769230769230774,47.755986667164976,74.10550121764935,236.38049857300427,50.2,53.124582000000004,350.5291005291005,5.769230769230774,350.5291005291005
120204,JUNIN,CONCEPCION,CHAMBARA,X,-12.0286,-75.3783,35.0,56.201059650987645,71.0453549138241,297.0741962406553,84.1,69.10374999999999,253.2963219986121,35.0,253.2963219986121
120205,JUNIN,CONCEPCION,COCHAS,X,-11.6597,-75.1033,15.384615384615387,45.26103526169098,72.77041975268584,622.587533089438,58.6,52.54931500000001,313.0335799658509,15.384615384615387,313.0335799658509
120206,JUNIN,CONCEPCION,COMAS,X,-11.7183,-75.0839,20.833333333333343,54.53316785672809,72.7880791531772,505.8865373350269,60.0,69.10374999999999,278.2809155277458,20.833333333333343,278.2809155277458
120207,JUNIN,CONCEPCION,HEROINAS TOLEDO,X,-11.8353,-75.2911,44.44444444444444,35.17831487579422,71.46548889687875,345.92840553667315,88.3,69.10374999999999,192.79128248113997,44.44444444444444,192.79128248113997
120208,JUNIN,CONCEPCION,MANZANARES,X,-12.0217,-75.3489,80.0,70.96088758739371,75.07998621804214,538.4597613090536,86.3,77.03762,345.0754852624011,80.0,345.0754852624011
120209,JUNIN,CONCEPCION,MARISCAL CASTILLA,X,-11.6158,-75.0942,,46.667451611630526,74.59825363976778,66.38367976232593,66.1,77.03762,260.2905569007264,42.10526315789473,260.2905569007264
120210,JUNIN,CONCEPCION,MATAHUASI,X,-11.8917,-75.3539,100.0,60.879811875172564,70.89081048633196,838.1727186702815,83.7,76.733647,127.63488686907755,100.0,127.63488686907755
120211,JUNIN,CONCEPCION,MITO,X,-11.9375,-75.3417,100.0,68.30814412618273,69.80046164182401,781.4898849740999,78.5,79.95796,168.00584368151937,100.0,168.00584368151937
120212,JUNIN,CONCEPCION,NUEVE DE JULIO,X,-11.9019,-75.3217,100.0,59.296084148370085,71.1364661241699,837.6026490163057,79.2,81.33087,276.0942760942761,100.0,276.0942760942761
120213,JUNIN,CONCEPCION,ORCOTUNA,X,-11.9681,-75.3131,100.0,65.2315838780753,77.24199455844337,507.2865720616661,80.5,61.744873000000005,232.72552783109407,100.0,232.72552783109407
120214,JUNIN,CONCEPCION,SAN JOSE DE QUERO,X,-12.0856,-75.5383,64.70588235294117,58.73635606517988,73.44316242086173,136.8068689530312,88.0,66.286046,234.19587291188995,64.70588235294117,234.19587291188995
120215,JUNIN,CONCEPCION,SANTA ROSA DE OCOPA,X,-11.8769,-75.2944,87.5,67.94053669693224,71.3256184051719,853.6716588628016,85.0,86.581903,216.7487684729064,87.5,216.7487684729064
120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,X,-11.0558,-75.3292,48.484848484848484,65.27778442559935,75.05837214886559,1064.6160477311973,68.3,84.61319,177.7527547655433,48.484848484848484,177.7527547655433
120302,JUNIN,CHANCHAMAYO,PERENE,X,-10.9522,-75.2244,65.98984771573603,56.24873272101314,74.52920034355449,572.4658040665552,52.6,68.73298299999999,140.400592516262,65.98984771573603,140.400592516262
120303,JUNIN,CHANCHAMAYO,PICHANAQUI,X,-10.9303,-74.8728,42.567567567567565,53.361275774812306,78.21109613042135,612.1696439943328,45.0,69.419826,113.82999525126401,42.567567567567565,113.82999525126401
120304,JUNIN,CHANCHAMAYO,SAN LUIS DE SHUARO,X,-10.8894,-75.2911,52.08333333333333,49.82749098238563,74.26898287471968,619.3629398141188,39.4,78.51058,164.9763353617309,52.08333333333333,164.9763353617309
120305,JUNIN,CHANCHAMAYO,SAN RAMON,X,-11.1214,-75.3528,48.68421052631579,62.924176307590606,74.69278428872114,944.9757327320937,69.3,84.61319,156.71371697430328,48.68421052631579,156.71371697430328
120306,JUNIN,CHANCHAMAYO,VITOC,X,-11.2083,-75.3372,27.02702702702703,59.235911639929256,73.0238138140759,1103.6752348473137,52.4,86.243813,167.24336793540945,27.02702702702703,167.24336793540945
120401,JUNIN,JAUJA,JAUJA,X,-11.7761,-75.4992,100.0,73.92845349337222,70.26773017152715,984.6153728015668,83.8,86.231449,353.60484314804626,100.0,353.60484314804626
120402,JUNIN,JAUJA,ACOLLA,X,-11.7317,-75.5489,52.631578947368425,62.978404663645314,71.70970037684953,740.7899756467436,70.4,65.00258199999999,220.37422037422039,52.631578947368425,220.37422037422039
120403,JUNIN,JAUJA,APATA,X,-11.8558,-75.3569,18.095238095238102,72.23877228135348,69.78054078748598,674.4073199230811,69.3,67.43575,296.27815866797255,18.095238095238102,296.27815866797255
120404,JUNIN,JAUJA,ATAURA,X,-11.8022,-75.4411,100.0,68.54774012099234,70.76932224691235,951.0223493552132,68.6,78.06669,69.26406926406926,100.0,69.26406926406926
120405,JUNIN,JAUJA,CANCHAYLLO,X,-11.8011,-75.72,40.0,57.771003886361314,67.96139219838267,570.0619997002202,44.8,67.43575,199.03498190591074,40.0,199.03498190591074
120406,JUNIN,JAUJA,CURICACA,X,-11.7842,-75.6781,73.91304347826087,55.05670880126828,68.73444804749025,737.237129067086,49.6,78.06669,164.13373860182372,73.91304347826087,164.13373860182372
120407,JUNIN,JAUJA,EL MANTARO,X,-11.8222,-75.3942,50.0,71.17226201911596,74.81221576014308,806.6357209651371,80.6,75.29231,187.3536299765808,50.0,187.3536299765808
120408,JUNIN,JAUJA,HUAMALI,X,-11.8083,-75.4269,66.66666666666667,64.58216837845559,71.26172304273602,714.6602646959936,70.8,81.41981,226.64455500276398,66.66666666666667,226.64455500276398
120409,JUNIN,JAUJA,HUARIPAMPA,X,-11.8086,-75.4739,75.0,66.79010575891562,73.04439912570733,884.0272313859393,79.0,87.58929,95.69377990430621,75.0,95.69377990430621
120410,JUNIN,JAUJA,HUERTAS,X,-11.7686,-75.4769,88.88888888888889,64.25668795426708,70.33838589491494,617.8126909978477,70.7,81.41981,158.15085158150853,88.88888888888889,158.15085158150853
120411,JUNIN,JAUJA,JANJAILLO,X,-11.7658,-75.6275,,54.15413980452618,70.38327850437982,174.13849799855612,34.8,61.37747,234.94860499265783,60.0,234.94860499265783
120412,JUNIN,JAUJA,JULCAN,X,-11.7608,-75.4392,100.0,69.24562435299339,71.50467694193632,806.6360809779414,64.8,81.41981,298.06259314456037,100.0,298.06259314456037
120413,JUNIN,JAUJA,LEONOR ORDOÑEZ,X,-11.8633,-75.4169,62.5,78.22676770393541,70.28651371450412,751.7234024977862,78.6,87.58929,182.43243243243245,62.5,182.43243243243245
120414,JUNIN,JAUJA,LLOCLLAPAMPA,X,-11.8189,-75.6261,42.85714285714286,64.67649481717778,68.66527765868038,736.6574933847362,70.1,87.58929,239.76023976023976,42.85714285714286,239.76023976023976
120415,JUNIN,JAUJA,MARCO,X,-11.7419,-75.5639,60.0,58.360286585460244,72.16198005147768,497.33301286962603,22.200000000000003,65.39598000000001,396.2264150943396,60.0,396.2264150943396
120416,JUNIN,JAUJA,MASMA,X,-11.7867,-75.4289,90.0,57.86556576526741,68.68985503529592,461.4571708054208,66.6,65.39598000000001,203.38983050847457,90.0,203.38983050847457
120417,JUNIN,JAUJA,MASMA CHICCHE,X,-11.7864,-75.38,40.0,76.95381750483756,75.44858184072842,545.6899242117315,44.5,59.13607,330.2509907529723,40.0,330.2509907529723
120418,JUNIN,JAUJA,MOLINOS,X,-11.7378,-75.4467,20.0,56.72247952319672,73.35389089879338,361.66419313449273,74.1,70.90899,256.2417871222076,20.0,256.2417871222076
120419,JUNIN,JAUJA,MONOBAMBA,X,-11.3606,-75.3278,5.0,59.450533697496326,71.33886937207362,580.7613297350158,40.8,70.90899,218.00947867298578,5.0,218.00947867298578
120420,JUNIN,JAUJA,MUQUI,X,-11.8342,-75.4369,80.0,59.32015972008952,73.88155792233682,780.3419275036085,75.2,77.26343,104.16666666666666,80.0,104.16666666666666
120421,JUNIN,JAUJA,MUQUIYAUYO,X,-11.8147,-75.4581,33.33333333333334,69.85884034783876,74.9653227922473,858.2408317750096,83.8,75.82585,226.2443438914027,33.33333333333334,226.2443438914027
120422,JUNIN,JAUJA,PACA,X,-11.7117,-75.5189,75.0,73.34984828880911,72.70063394975065,589.1414613720013,45.0,70.90899,151.82186234817814,75.0,151.82186234817814
120423,JUNIN,JAUJA,PACCHA,X,-11.8553,-75.5111,42.85714285714286,65.44353104603425,70.05121833794033,667.7730538806488,72.3,75.29231,166.2049861495845,42.85714285714286,166.2049861495845
120424,JUNIN,JAUJA,PANCAN,X,-11.7503,-75.4883,100.0,74.47392323560503,68.29188006931783,841.0604927387118,61.3,70.90899,390.625,100.0,390.625
120425,JUNIN,JAUJA,PARCO,X,-11.8022,-75.5469,50.0,73.16893608420531,69.18958836027122,677.4285416246566,57.9,77.26343,260.4166666666667,50.0,260.4166666666667
120426,JUNIN,JAUJA,POMACANCHA,X,-11.7381,-75.6264,5.882352941176478,37.66961964802841,69.3304844742762,463.0955385072983,65.1,59.13607,217.72151898734177,5.882352941176478,217.72151898734177
120427,JUNIN,JAUJA,RICRAN,X,-11.5411,-75.5289,8.92857142857143,44.34425054485381,72.01154091491786,478.7718968467999,67.0,59.13607,242.50159540523293,8.92857142857143,242.50159540523293
120428,JUNIN,JAUJA,SAN LORENZO,X,-11.8472,-75.3842,100.0,63.858478979421236,73.80206213234514,762.340864761461,81.8,83.307559,271.0243124750897,100.0,271.0243124750897
120429,JUNIN,JAUJA,SAN PEDRO DE CHUNAN,X,-11.7247,-75.4894,100.0,55.84090809351961,67.93622418862225,570.8025200458824,68.1,70.90899,178.78426698450536,100.0,178.78426698450536
120430,JUNIN,JAUJA,SAUSA,X,-11.7939,-75.4872,100.0,74.4966564234059,74.6614050586334,811.0037264425225,75.5,75.29231,204.47906523855892,100.0,204.47906523855892
120431,JUNIN,JAUJA,SINCOS,X,-11.8917,-75.3903,38.095238095238095,61.90302484972667,69.53519019140302,405.6993645641632,66.6,81.41981,209.69055374592833,38.095238095238095,209.69055374592833
120432,JUNIN,JAUJA,TUNAN MARCA,X,-11.7269,-75.5731,28.57142857142857,74.4232607027917,75.00044982015248,645.2874249106296,52.4,70.90899,171.67381974248926,28.57142857142857,171.67381974248926
